2026-05-16 21:38:22 - INFO - train: 180887, valid: 7703, test: 20170
2026-05-17 05:09:43 - INFO - epoch-147, train_loss-0.2247, train_rmse-0.4740, valid_rmse-0.6713, valid_pr-0.8217
2026-05-17 05:12:37 - INFO - epoch-148, train_loss-0.2230, train_rmse-0.4722, valid_rmse-0.6778, valid_pr-0.8207
2026-05-17 05:15:29 - INFO - epoch-149, train_loss-0.2219, train_rmse-0.4711, valid_rmse-0.6608, valid_pr-0.8268
2026-05-17 05:18:27 - INFO - epoch-150, train_loss-0.2211, train_rmse-0.4702, valid_rmse-0.6868, valid_pr-0.8196
2026-05-17 05:21:26 - INFO - epoch-151, train_loss-0.2218, train_rmse-0.4709, valid_rmse-0.6567, valid_pr-0.8276
2026-05-17 05:24:21 - INFO - epoch-152, train_loss-0.2223, train_rmse-0.4715, valid_rmse-0.6674, valid_pr-0.8257
2026-05-17 05:27:17 - INFO - epoch-153, train_loss-0.2212, train_rmse-0.4703, valid_rmse-0.6807, valid_pr-0.8234
2026-05-17 05:30:10 - INFO - epoch-154, train_loss-0.2195, train_rmse-0.4685, valid_rmse-0.6778, valid_pr-0.8191
2026-05-17 05:33:05 - INFO - epoch-155, train_loss-0.2194, train_rmse-0.4685, valid_rmse-0.6756, valid_pr-0.8226
2026-05-17 05:35:57 - INFO - epoch-156, train_loss-0.2201, train_rmse-0.4692, valid_rmse-0.6760, valid_pr-0.8213
2026-05-17 05:38:49 - INFO - epoch-157, train_loss-0.2179, train_rmse-0.4668, valid_rmse-0.6809, valid_pr-0.8195
2026-05-17 05:41:41 - INFO - epoch-158, train_loss-0.2204, train_rmse-0.4694, valid_rmse-0.6762, valid_pr-0.8225
2026-05-17 05:44:29 - INFO - epoch-159, train_loss-0.2192, train_rmse-0.4682, valid_rmse-0.6732, valid_pr-0.8208
2026-05-17 05:47:17 - INFO - epoch-160, train_loss-0.2173, train_rmse-0.4662, valid_rmse-0.6659, valid_pr-0.8258
2026-05-17 05:50:06 - INFO - epoch-161, train_loss-0.2179, train_rmse-0.4668, valid_rmse-0.6748, valid_pr-0.8223
2026-05-17 05:52:54 - INFO - epoch-162, train_loss-0.2167, train_rmse-0.4655, valid_rmse-0.6771, valid_pr-0.8206
2026-05-17 05:55:41 - INFO - epoch-163, train_loss-0.2180, train_rmse-0.4669, valid_rmse-0.6638, valid_pr-0.8257
2026-05-17 05:58:31 - INFO - epoch-164, train_loss-0.2159, train_rmse-0.4646, valid_rmse-0.6640, valid_pr-0.8259
2026-05-17 06:01:21 - INFO - epoch-165, train_loss-0.2170, train_rmse-0.4659, valid_rmse-0.6748, valid_pr-0.8245
2026-05-17 06:04:09 - INFO - epoch-166, train_loss-0.2171, train_rmse-0.4659, valid_rmse-0.6596, valid_pr-0.8265
2026-05-17 06:06:58 - INFO - epoch-167, train_loss-0.2167, train_rmse-0.4655, valid_rmse-0.6627, valid_pr-0.8254
2026-05-17 06:09:46 - INFO - epoch-168, train_loss-0.2157, train_rmse-0.4645, valid_rmse-0.6864, valid_pr-0.8249
2026-05-17 06:12:36 - INFO - epoch-169, train_loss-0.2155, train_rmse-0.4642, valid_rmse-0.6633, valid_pr-0.8267
